SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,latitude,longitude,IS SHORT SALE
Past Sale,Single Family Residential,1127 Havenwood Ave,Sunnyvale,CA,94089,,3,2,94089,1108,,1955,,,,,,,,,,42074,835000,http://www.redfin.com/CA/Sunnyvale/1127-Havenwood-Ave-94089/home/580743,,,,N,Y,37.3931046,-121.9873811,
Past Sale,Single Family Residential,643 Madrone Ave,SUNNYVALE,CA,94085,879000,3,1.5,SUNNYVALE,1092,5227,1953,1,Garage,,Sold,,,,,879000,42244,1005000,http://www.redfin.com/CA/Sunnyvale/643-Madrone-Ave-94085/home/1228798,MLSListings Inc. (MLSLI),ML81498462,KW Bay Area Estates,N,Y,37.393127,-122.026332,0
Past Sale,Single Family Residential,675 Santa Coleta Ct,Sunnyvale,CA,94085,,3,2,94085,1252,,1954,,,,,,,,,,42151,1151000,http://www.redfin.com/CA/Sunnyvale/675-Santa-Coleta-Ct-94085/home/1278195,,,,N,Y,37.393129,-122.023443,
Past Sale,Single Family Residential,123 Easy St,MOUNTAIN VIEW,CA,94043,1375000,4,3.5,MOUNTAIN VIEW,1753,1396,2015,2,Garage,,Sold,,,,,1375000,42264,1375000,http://www.redfin.com/CA/Mountain-View/123-Easy-St-94043/home/63595354,MLSListings Inc. (MLSLI),ML81449404,"Charles R. Baldwin, Broker",N,Y,37.3931618,-122.0678224,0
Past Sale,Condo/Coop,610 Arcadia Ter #206,SUNNYVALE,CA,94085,698000,3,2,SUNNYVALE,1250,1611,1996,1,Garage,,Sold,,,,,698000,42248,730000,http://www.redfin.com/CA/Sunnyvale/610-Arcadia-Ter-94085/unit-206/home/544263,MLSListings Inc. (MLSLI),ML81485121,Maxreal,N,Y,37.393212,-122.01185,0
Past Sale,Condo/Coop,610 Arcadia Ter #305,SUNNYVALE,CA,94085,729000,2,2,SUNNYVALE,1160,1611,1996,1,Garage,,Sold,,,,,729000,42247,735000,http://www.redfin.com/CA/Sunnyvale/610-Arcadia-Ter-94085/unit-305/home/969201,MLSListings Inc. (MLSLI),ML81471187,BayOne Real Estate Inv Corp,N,Y,37.393212,-122.01185,0
Past Sale,Single Family Residential,668 Manzanita Ave,SUNNYVALE,CA,94085,998000,3,1.5,SUNNYVALE,1554,5000,1953,1,Garage,,Sold,,,,,998000,42235,1130000,http://www.redfin.com/CA/Sunnyvale/668-Manzanita-Ave-94085/home/1327618,MLSListings Inc. (MLSLI),ML81498482,Alain Pinel Realtors,N,Y,37.393234,-122.024817,0
Past Sale,Single Family Residential,308 Pacific Dr,MOUNTAIN VIEW,CA,94043,1198000,3,2.5,MOUNTAIN VIEW,1502,3020,1997,2,Garage,,Sold,,,,,1198000,42326,1460000,http://www.redfin.com/CA/Mountain-View/308-Pacific-Dr-94043/home/1137272,MLSListings Inc. (MLSLI),ML81516885,Alain Pinel Realtors,N,Y,37.393242,-122.060356,0
Past Sale,Single Family Residential,131 Easy St,Mountain View,CA,94043,1438000,4,3.5,Apricot Commons,1898,1654,2015,2,Garage,,Sold,,,,,1423000,42087,1438000,http://www.redfin.com/CA/Mountain-View/131-Easy-St-94043/home/58251523,MLSListings Inc. (MLSLI),ML81433711,"Charles R. Baldwin, Broker",N,Y,37.3932439,-122.0678189,0
Past Sale,Multi-Family (2-4 Unit),895 & 897 Altamont Ct,SUNNYVALE,CA,94085,899999,4,,SUNNYVALE,1536,7530,1959,2,Garage,,Sold,,,,42226,968888,42237,883000,http://www.redfin.com/CA/Sunnyvale/897-Altamont-Ct-94085/home/23477831,MLSListings Inc. (MLSLI),ML81472903,"Tera Properties, Inc.",N,Y,37.3933358,-122.0090505,0
Past Sale,Townhouse,181 Ada Ave Apt 36,Mountain View,CA,94043,,3,2.5,94043,1535,,1986,,,,,,,,,,42088,1300000,http://www.redfin.com/CA/Mountain-View/181-Ada-Ave-94043/unit-36/home/625385,,,,N,Y,37.393337,-122.065644,
Past Sale,Condo/Coop,795 N Fair Oaks Ave #8,SUNNYVALE,CA,94085,523888,2,1,SUNNYVALE,926,960,1972,0,,,Sold,,,,,523888,42352,540000,http://www.redfin.com/CA/Sunnyvale/795-N-Fair-Oaks-Ave-94085/unit-8/home/1414363,MLSListings Inc. (MLSLI),ML81522138,Alliance Bay Realty,N,Y,37.393379,-122.014617,0
Past Sale,Condo/Coop,795 N Fair Oaks Ave #4,SUNNYVALE,CA,94085,518888,2,1,SUNNYVALE,926,960,1972,1,Garage,,Sold,,,,,518888,42064,545000,http://www.redfin.com/CA/Sunnyvale/795-N-Fair-Oaks-Ave-94085/home/1788918,MLSListings Inc. (MLSLI),ML81451671,"Tera Properties, Inc.",N,Y,37.393379,-122.014617,0
Past Sale,Single Family Residential,222 Twinlake Dr,SUNNYVALE,CA,94089,848000,4,2,SUNNYVALE,1468,7085,1957,0,,,Sold,,,,,848000,42139,900000,http://www.redfin.com/CA/Sunnyvale/222-Twinlake-Dr-94089/home/1652617,MLSListings Inc. (MLSLI),ML81460789,Decker Bullock Sothebys,N,Y,37.393438,-121.998669,0
Past Sale,Single Family Residential,675 Belden Ct,LOS ALTOS,CA,94022,2098000,5,3,LOS ALTOS,2450,10010,1952,2,Garage,,Sold,,,,,2098000,42264,2525000,http://www.redfin.com/CA/Los-Altos/675-Belden-Ct-94022/home/1684072,MLSListings Inc. (MLSLI),ML81500832,Alain Pinel Realtors,N,Y,37.393474,-122.115178,0
Past Sale,Condo/Coop,606 Arcadia Ter #301,SUNNYVALE,CA,94085,699956,3,2,SUNNYVALE,1250,1611,1996,1,Garage,,Sold,,,,,699956,42342,742500,http://www.redfin.com/CA/Sunnyvale/606-Arcadia-Ter-94085/unit-301/home/659680,MLSListings Inc. (MLSLI),ML81516697,Los Gatos Properties-rm,N,Y,37.3935035,-122.012274,0
Past Sale,Condo/Coop,606 Arcadia Ter #305,SUNNYVALE,CA,94085,725000,2,2,SUNNYVALE,1160,,1996,1,Garage,,Sold,,,,,685000,42251,722000,http://www.redfin.com/CA/Sunnyvale/606-Arcadia-Ter-94085/unit-305/home/579297,MLSListings Inc. (MLSLI),ML81496676,Intero Real Estate Services,N,Y,37.3935035,-122.012274,0
Past Sale,Single Family Residential,675 Tomi Lea St,LOS ALTOS,CA,94022,2398000,3,2.5,LOS ALTOS,1768,10780,1952,2,Garage,,Sold,,,,,2398000,42053,2758000,http://www.redfin.com/CA/Los-Altos/675-Tomi-Lea-St-94022/home/1798650,MLSListings Inc. (MLSLI),ML81450429,Intero Real Estate Services,N,Y,37.393513,-122.116022,0
Past Sale,Townhouse,201 Ada #10,MOUNTAIN VIEW,CA,94043,788000,2,2.5,MOUNTAIN VIEW,1247,3249,1988,1,Garage,,Sold,,,,,788000,42062,800000,http://www.redfin.com/CA/Mountain-View/201-Ada-Ave-94043/unit-10/home/780257,MLSListings Inc. (MLSLI),ML81446063,Rossetti Realty,N,Y,37.393521,-122.06435,0
Past Sale,Condo/Coop,201 Ada Ave,Mountain View,CA,94043,,3,2.5,94043,1750,,1987,,,,,,,,,,42117,1350000,http://www.redfin.com/CA/Mountain-View/201-Ada-Ave-94043/home/1642204,,,,N,Y,37.393521,-122.06435,
Past Sale,Townhouse,201 Ada Ave #41,MOUNTAIN VIEW,CA,94043,1198000,3,2.5,MOUNTAIN VIEW,1750,1119,1987,2,Garage,,Sold,,,,,1198000,42324,1300000,http://www.redfin.com/CA/Mountain-View/201-Ada-Ave-94043/unit-41/home/729209,MLSListings Inc. (MLSLI),ML81518050,Kerwin & Associates,N,Y,37.393521,-122.06435,0
Past Sale,Condo/Coop,201 Ada Ave #28,MOUNTAIN VIEW,CA,94043,1198000,3,2.5,MOUNTAIN VIEW,1620,,1987,2,Garage,,Sold,,,,,1198000,42244,1410000,http://www.redfin.com/CA/Mountain-View/201-Ada-Ave-94043/unit-28/home/1659299,MLSListings Inc. (MLSLI),ML81498245,Intero Real Estate Services,N,Y,37.393521,-122.06435,0
Past Sale,Townhouse,201 Ada Ave #30,MOUNTAIN VIEW,CA,94043,839000,2,2.5,MOUNTAIN VIEW,1247,850,1987,1,Garage,,Sold,,,,,839000,42167,912000,http://www.redfin.com/CA/Mountain-View/201-Ada-Ave-94043/unit-30/home/1309561,MLSListings Inc. (MLSLI),ML81464207,Alain Pinel Realtors,N,Y,37.393521,-122.06435,0
Past Sale,Single Family Residential,693 Santa Coleta Ct,SUNNYVALE,CA,94085,800000,3,2,SUNNYVALE,1070,6098,1954,1,Garage,,Sold,,,,,800000,42047,921000,http://www.redfin.com/CA/Sunnyvale/693-Santa-Coleta-Ct-94085/home/685544,MLSListings Inc. (MLSLI),ML81449002,Intero Real Estate Services,N,Y,37.393526,-122.023308,0
Past Sale,Condo/Coop,608 Arcadia Ter #303,SUNNYVALE,CA,94085,599900,2,2,SUNNYVALE,1160,1611,1996,1,Garage,,Sold,,,,,599900,42139,727000,http://www.redfin.com/CA/Sunnyvale/608-Arcadia-Ter-94085/unit-303/home/1210653,MLSListings Inc. (MLSLI),ML81464102,Maxreal Property,N,Y,37.393541,-122.011809,0
Past Sale,Unknown,137 Easy St,Mountain View,CA,94043,,,,94043,,,,,,,,,,,,,42104,1535000,http://www.redfin.com/CA/Mountain-View/137-Easy-St-94043/home/95956588,,,,N,Y,37.393584,-122.067281,
Past Sale,Unknown,137 Easy St,Mountain View,CA,94043,,,,94043,,,,,,,,,,,,,42076,1359000,http://www.redfin.com/CA/Mountain-View/137-Easy-St-94043/home/95956652,,,,N,Y,37.393584,-122.067281,
Past Sale,Single Family Residential,568 Toft St,MOUNTAIN VIEW,CA,94041,1525000,3,2,MOUNTAIN VIEW,1540,6916,1949,2,Garage,,Sold,,,,,1450000,42215,1525000,http://www.redfin.com/CA/Mountain-View/568-Toft-St-94041/home/1209365,MLSListings Inc. (MLSLI),ML81467493,Realty World Premier Properties,N,Y,37.3936648,-122.0931878,0
Past Sale,Single Family Residential,4244 Manuela Ct,PALO ALTO,CA,94306,2798000,3,2,PALO ALTO,1841,36198,1954,2,Garage,,Sold,,,,,2798000,42055,3600000,http://www.redfin.com/CA/Palo-Alto/4244-Manuela-Ct-94306/home/1174265,MLSListings Inc. (MLSLI),ML81450245,Intero Real Estate Services,N,Y,37.393716,-122.135693,0
Past Sale,Single Family Residential,807 Lakewood Dr,SUNNYVALE,CA,94089,699000,3,2,SUNNYVALE,1108,5512,1957,2,Garage,,Sold,,,,,699000,42062,750000,http://www.redfin.com/CA/Sunnyvale/807-Lakewood-Dr-94089/home/585977,MLSListings Inc. (MLSLI),ML81451034,Green Valley Realty,N,Y,37.393737,-122.001482,0
Past Sale,Single Family Residential,807 Lakewood Dr,SUNNYVALE,CA,94089,699000,3,2,SUNNYVALE,1108,5512,1957,2,Garage,,Sold,,,,,699000,42062,750000,http://www.redfin.com/CA/Sunnyvale/807-Lakewood-Dr-94089/home/585977,MLSListings Inc. (MLSLI),ML81451034,Green Valley Realty,N,Y,37.393737,-122.001482,0
Past Sale,Unknown,106 Savannah Loop,Mountain View,CA,94043,,,,94043,,,,,,,,,,,,,42151,1678000,http://www.redfin.com/CA/Mountain-View/106-Savannah-Loop-94043/home/101823376,,,,N,Y,37.3938192,-122.067269,
Past Sale,Single Family Residential,115 Savannah Loop,MOUNTAIN VIEW,CA,94043,1535000,4,3.5,MOUNTAIN VIEW,1840,1174,2015,2,Garage,,Sold,,,,,1535000,42104,1535000,http://www.redfin.com/CA/Mountain-View/115-Savannah-Loop-94043/home/95956876,MLSListings Inc. (MLSLI),ML81445155,"Charles R. Baldwin, Broker",N,Y,37.3938201,-122.0672733,0
Past Sale,Unknown,112 Savannah Loop,Mountain View,CA,94043,,,,94043,,,,,,,,,,,,,42083,1385000,http://www.redfin.com/CA/Mountain-View/112-Savannah-Loop-94043/home/76424680,,,,N,Y,37.3938201,-122.0672733,
Past Sale,Single Family Residential,111 Savannah Loop,Mountain View,CA,94043,,,,94043,,,,,,,,,,,,,42075,1300000,http://www.redfin.com/CA/Mountain-View/111-Savannah-Loop-94043/home/58425686,,,,N,Y,37.3938201,-122.0672733,
Past Sale,Single Family Residential,116 Savannah Loop,MOUNTAIN VIEW,CA,94043,1535000,4,3.5,MOUNTAIN VIEW,1840,1174,2014,2,Garage,,Sold,,,,,1535000,42087,1525000,http://www.redfin.com/CA/Mountain-View/116-Savannah-Loop-94043/home/95956559,MLSListings Inc. (MLSLI),ML81444790,"Charles R. Baldwin, Broker",N,Y,37.3938201,-122.0672733,0
Past Sale,Unknown,118 Savannah Loop,Mountain View,CA,94043,,,,94043,,,,,,,,,,,,,42074,1558500,http://www.redfin.com/CA/Mountain-View/118-Savannah-Loop-94043/home/74433735,,,,N,Y,37.3938201,-122.0672733,
Past Sale,Single Family Residential,106 Savannah Loop,Mountain View,CA,94040,1678000,4,3.5,Apricot Commons,2204,1430,2015,2,Garage,,Sold,,,,,1678000,42151,1678000,http://www.redfin.com/CA/Mountain-View/106-Savannah-Loop-94043/home/58509444,MLSListings Inc. (MLSLI),ML81435013,"Charles R. Baldwin, Broker",N,Y,37.3938201,-122.0672733,0
Past Sale,Single Family Residential,102 Savannah Loop,MOUNTAIN VIEW,CA,94043,1575000,4,3.5,MOUNTAIN VIEW,1898,1426,2015,2,Garage,,Sold,,,,,1525000,42132,1612654,http://www.redfin.com/CA/Mountain-View/102-Savannah-Loop-94043/home/95956318,MLSListings Inc. (MLSLI),ML81447673,"Charles R. Baldwin, Broker",N,Y,37.3938201,-122.0672733,0
Past Sale,Single Family Residential,101 Savannah Loop,MOUNTAIN VIEW,CA,94043,1850000,4,3.5,MOUNTAIN VIEW,2204,1524,2015,2,Garage,,Sold,,,,,1850000,42118,1835000,http://www.redfin.com/CA/Mountain-View/101-Savannah-Loop-94043/home/63682655,MLSListings Inc. (MLSLI),ML81449951,"Charles R. Baldwin, Broker",N,Y,37.3938201,-122.0672733,0
Past Sale,Single Family Residential,742 Morse Ave,Sunnyvale,CA,94085,,3,1,94085,1056,,1953,,,,,,,,,,42185,362500,http://www.redfin.com/CA/Sunnyvale/742-Morse-Ave-94085/home/1073912,,,,N,Y,37.393863,-122.018263,
Past Sale,Single Family Residential,496 Mariposa Ave,MOUNTAIN VIEW,CA,94041,2249000,3,2,MOUNTAIN VIEW,2506,14375,1915,4,Garage,,Sold,,,,,2249000,42367,2900000,http://www.redfin.com/CA/Mountain-View/496-Mariposa-Ave-94041/home/616193,MLSListings Inc. (MLSLI),ML81534093,Alain Pinel Realtors,N,Y,37.393908,-122.090468,0
Past Sale,Townhouse,153 Easy St,MOUNTAIN VIEW,CA,94043,875000,2,2.5,MOUNTAIN VIEW,1328,2134,1985,2,Garage,,Sold,,,,,875000,42213,1100000,http://www.redfin.com/CA/Mountain-View/153-Easy-St-94043/home/1137252,MLSListings Inc. (MLSLI),ML81483398,Century 21-Alpha,N,Y,37.394014,-122.067418,0
Past Sale,Single Family Residential,742 Lakewood Dr,SUNNYVALE,CA,94089,1095000,4,4,SUNNYVALE,2544,6098,2007,2,Garage,,Sold,,,,42234,1195000,42354,1000000,http://www.redfin.com/CA/Sunnyvale/742-Lakewood-Dr-94089/home/584165,MLSListings Inc. (MLSLI),ML81470751,SkyGroup Realty Inc.,N,Y,37.394027,-122.004291,0
Past Sale,Townhouse,619 S Ahwanee Ter,SUNNYVALE,CA,94085,799000,3,2.5,SUNNYVALE,1879,1856,1979,2,Garage,,Sold,,,,42143,858000,42181,830000,http://www.redfin.com/CA/Sunnyvale/619-S-Ahwanee-Ter-94085/home/1213126,MLSListings Inc. (MLSLI),ML81460940,KW Bay Area Estates,N,Y,37.394051,-122.011476,0
Past Sale,Single Family Residential,250 Velvetlake Dr,Sunnyvale,CA,94089,,3,2,94089,1000,,1957,,,,,,,,,,42102,700000,http://www.redfin.com/CA/Sunnyvale/250-Velvetlake-Dr-94089/home/1374285,,,,N,Y,37.394054,-121.996185,
Past Sale,Single Family Residential,997 Crestwood Ct,Sunnyvale,CA,94089,,3,2,94089,1315,,1955,,,,,,,,,,42075,785000,http://www.redfin.com/CA/Sunnyvale/997-Crestwood-Ct-94089/home/1072067,,,,N,Y,37.394078,-121.993536,
Past Sale,Townhouse,620 Willowgate St #2,MOUNTAIN VIEW,CA,94043,988000,3,2.5,MOUNTAIN VIEW,1690,1012,1979,1,Garage,,Sold,,,,,988000,42381,1225000,http://www.redfin.com/CA/Mountain-View/620-Willowgate-St-94043/unit-2/home/1801884,MLSListings Inc. (MLSLI),ML81520499,Deleon Realty,N,Y,37.394085,-122.072369,0
Past Sale,Single Family Residential,390 Palo Alto Ave,MOUNTAIN VIEW,CA,94041,2950000,3,3,MOUNTAIN VIEW,2353,9250,1928,3,Garage,,Sold,,,,,2950000,42349,2720000,http://www.redfin.com/CA/Mountain-View/390-Palo-Alto-Ave-94041/home/1610951,MLSListings Inc. (MLSLI),ML81513704,Sotheby's Int'l Realty-Rancho,N,Y,37.394195,-122.087313,0
Past Sale,Townhouse,656 N Ahwanee Ter,SUNNYVALE,CA,94085,625000,2,2.5,SUNNYVALE,1349,1088,1979,2,Garage,,Sold,,,,,625000,42167,670000,http://www.redfin.com/CA/Sunnyvale/656-N-Ahwanee-Ter-94085/home/1835299,MLSListings Inc. (MLSLI),ML81460461,KW Bay Area Estates,N,Y,37.394257,-122.010768,0
Past Sale,Townhouse,642 Willowgate St,Mountain View,CA,94043,,3,2.5,94043,1904,,2009,,,,,,,,,,42146,1480000,http://www.redfin.com/CA/Mountain-View/642-Willowgate-St-94043/home/17289894,,,,N,Y,37.394265,-122.073294,
Past Sale,Single Family Residential,844 Lakemuir Dr,SUNNYVALE,CA,94089,868000,4,2,SUNNYVALE,1784,5227,1956,1,Garage,,Sold,,,,,868000,42200,880000,http://www.redfin.com/CA/Sunnyvale/844-Lakemuir-Dr-94089/home/1211329,MLSListings Inc. (MLSLI),ML81464940,White House Real Estate,N,Y,37.394274,-122.000461,0
Past Sale,Single Family Residential,705 Casita Way,Los Altos,CA,94022,2200000,3,2,Los Altos,1802,15682,1952,2,Garage,,Sold,,,,,2200000,42200,2608889,http://www.redfin.com/CA/Los-Altos/705-Casita-Way-94022/home/1137679,California Real Estate Technology Services (CARETS),OR15118703,RE/Max Gold Roseville,N,Y,37.394306,-122.102828,0
Past Sale,Single Family Residential,718 Vera Cruz Ave,Los Altos,CA,94022,,4,2,94022,2762,,1938,,,,,,,,,,42157,3259000,http://www.redfin.com/CA/Los-Altos/718-Vera-Cruz-Ave-94022/home/1316955,,,,N,Y,37.39431,-122.113224,
Past Sale,Single Family Residential,1213 Torrance Ave,SUNNYVALE,CA,94089,679950,3,2,SUNNYVALE,1108,5663,1955,2,Garage,,Sold,,,,,679950,42236,760000,http://www.redfin.com/CA/Sunnyvale/1213-Torrance-Ave-94089/home/825609,MLSListings Inc. (MLSLI),ML81484364,RE/Max Accord,N,Y,37.394425,-121.991407,0
Past Sale,Townhouse,181 Easy St,MOUNTAIN VIEW,CA,94043,1050000,2,2.5,MOUNTAIN VIEW,1406,1844,1986,2,Garage,,Sold,,,,,1050000,42313,1000000,http://www.redfin.com/CA/Mountain-View/181-Easy-St-94043/home/626625,MLSListings Inc. (MLSLI),ML81515157,Coldwell Banker,N,Y,37.394441,-122.066925,0
Past Sale,Townhouse,217 Ada Ave #1,MOUNTAIN VIEW,CA,94043,1190000,3,2.5,MOUNTAIN VIEW,2009,1485,1983,2,Garage,,Sold,,,,,1190000,42297,1301000,http://www.redfin.com/CA/Mountain-View/217-Ada-Ave-94043/unit-1/home/1339813,MLSListings Inc. (MLSLI),ML81513105,Sereno Group,N,Y,37.394493,-122.065181,0
Past Sale,Condo/Coop,217 Ada Ave #45,MOUNTAIN VIEW,CA,94043,1100000,3,2,MOUNTAIN VIEW,1598,1536,1983,2,Garage,,Sold,,,,,1100000,42216,1050000,http://www.redfin.com/CA/Mountain-View/217-Ada-Ave-94043/unit-45/home/626738,MLSListings Inc. (MLSLI),ML81472178,Calhoun Realty,N,Y,37.394493,-122.065181,0
Past Sale,Condo/Coop,217 Ada Ave Apt 17,Mountain View,CA,94043,,2,2,94043,1338,,1983,,,,,,,,,,42137,910000,http://www.redfin.com/CA/Mountain-View/217-Ada-Ave-94043/unit-17/home/625532,,,,N,Y,37.394493,-122.065181,
Past Sale,Condo/Coop,217 Ada Ave Apt 48,Mountain View,CA,94043,,2,2,94043,1338,,1983,,,,,,,,,,42170,1020000,http://www.redfin.com/CA/Mountain-View/217-Ada-Ave-94043/unit-48/home/1528923,,,,N,Y,37.394493,-122.065181,
Past Sale,Single Family Residential,267 Twinlake Dr,Sunnyvale,CA,94089,,5,3,94089,1462,,1957,,,,,,,,,,42066,851000,http://www.redfin.com/CA/Sunnyvale/267-Twinlake-Dr-94089/home/1338643,,,,N,Y,37.394631,-121.997618,
Past Sale,Single Family Residential,1029 Blazingwood Dr,SUNNYVALE,CA,94089,798000,4,2,SUNNYVALE,1382,5354,1955,1,Garage,,Sold,,,,,798000,42389,810000,http://www.redfin.com/CA/Sunnyvale/1029-Blazingwood-Dr-94089/home/1842985,MLSListings Inc. (MLSLI),ML81522938,Pathmark Realty Corporation,N,Y,37.394635,-121.995395,0
Past Sale,Single Family Residential,266 Velvetlake Dr,SUNNYVALE,CA,94089,689000,3,2,SUNNYVALE,1000,5775,1957,1,Garage,,Sold,,,,,689000,42123,720000,http://www.redfin.com/CA/Sunnyvale/266-Velvetlake-Dr-94089/home/586558,MLSListings Inc. (MLSLI),ML81459974,Coldwell Banker,N,Y,37.394658,-121.996164,0
Past Sale,Single Family Residential,1002 Candlewood Ave,SUNNYVALE,CA,94089,849000,3,2,SUNNYVALE,1000,6644,1955,3,Garage,,Sold,,,,42298,850000,42340,867500,http://www.redfin.com/CA/Sunnyvale/1002-Candlewood-Ave-94089/home/1043165,MLSListings Inc. (MLSLI),ML81519681,KW Bay Area Estates,N,Y,37.394676,-121.992168,0
Past Sale,Single Family Residential,220 Oak St,MOUNTAIN VIEW,CA,94041,1688000,3,3,MOUNTAIN VIEW,2497,7000,1994,2,Garage,,Sold,,,,,1688000,42060,2282000,http://www.redfin.com/CA/Mountain-View/220-Oak-St-94041/home/1527212,MLSListings Inc. (MLSLI),ML81451175,Alain Pinel Realtors,N,Y,37.3949279,-122.0825803,0
Past Sale,Single Family Residential,740 Vera Cruz Ave,LOS ALTOS,CA,94022,2800000,4,2,LOS ALTOS,1844,16211,1954,2,Garage,,Sold,,,,,2800000,42305,2650000,http://www.redfin.com/CA/Los-Altos/740-Vera-Cruz-Ave-94022/home/1463569,MLSListings Inc. (MLSLI),ML81518360,Intero Real Estate Services,N,Y,37.39493,-122.113226,0
Past Sale,Condo/Coop,108 Bryant St #18,MOUNTAIN VIEW,CA,94041,1150000,3,2.5,MOUNTAIN VIEW,1263,950,2000,2,Garage,,Sold,,,,,1150000,42360,1150000,http://www.redfin.com/CA/Mountain-View/108-Bryant-St-94041/unit-18/home/1761523,MLSListings Inc. (MLSLI),ML81521089,Intero Real Estate Services,N,Y,37.394938,-122.079913,0
Past Sale,Single Family Residential,741 Santa Christina Ct,Sunnyvale,CA,94085,,4,3,94085,1600,,1955,,,,,,,,,,42122,1250000,http://www.redfin.com/CA/Sunnyvale/741-Santa-Christina-Ct-94085/home/780909,,,,N,Y,37.394996,-122.022739,
Past Sale,Single Family Residential,741 Santa Christina Ct,Sunnyvale,CA,94085,,4,3,94085,1600,,1955,,,,,,,,,,42122,1250000,http://www.redfin.com/CA/Sunnyvale/741-Santa-Christina-Ct-94085/home/780909,,,,N,Y,37.394996,-122.022739,
Past Sale,Mobile/Manufactured Home,580 Ahwanee Ave #2,SUNNYVALE,CA,94085,36000,2,1,SUNNYVALE,650,,1965,0,,,Sold,,,,42126,39950,42135,34250,http://www.redfin.com/CA/Sunnyvale/580-Ahwanee-Ave-94085/unit-2/home/814384,MLSListings Inc. (MLSLI),ML81460163,Fireside Realty,N,Y,37.395001,-122.015132,0
Past Sale,Single Family Residential,516 Van Buren St,LOS ALTOS,CA,94022,3495000,6,3,LOS ALTOS,2576,23491,1940,1,Garage,,Sold,,,,,3495000,42195,3660000,http://www.redfin.com/CA/Los-Altos/516-Van-Buren-St-94022/home/1798608,MLSListings Inc. (MLSLI),ML81469743,Coldwell Banker,N,Y,37.395056,-122.126023,0
Past Sale,Single Family Residential,772 Lakeknoll Dr,SUNNYVALE,CA,94089,725000,3,2,SUNNYVALE,1000,6000,1957,1,Garage,,Sold,,,,,725000,42362,735000,http://www.redfin.com/CA/Sunnyvale/772-Lakeknoll-Dr-94089/home/586411,MLSListings Inc. (MLSLI),ML81521277,Intero Real Estate Services,N,Y,37.395058,-122.002409,0
Past Sale,Single Family Residential,443 Glendale Ave,Sunnyvale,CA,94085,,4,2,94085,1420,,1953,,,,,,,,,,42146,915000,http://www.redfin.com/CA/Sunnyvale/443-Glendale-Ave-94085/home/655545,,,,N,Y,37.395079,-122.017342,
Past Sale,Multi-Family (2-4 Unit),257 Mountain View Ave,Mountain View,CA,94041,,,,94041,1400,,1920,,,,,,,,,,42104,1875000,http://www.redfin.com/CA/Mountain-View/257-Mountain-View-Ave-94041/home/1459019,,,,N,Y,37.39513,-122.084678,
Past Sale,Single Family Residential,363 Marich Way,LOS ALTOS,CA,94022,2398000,4,2.5,LOS ALTOS,2055,9999,1962,2,Garage,,Sold,,,,,2398000,42208,2755000,http://www.redfin.com/CA/Los-Altos/363-Marich-Way-94022/home/635274,MLSListings Inc. (MLSLI),ML81469806,Intero Real Estate Services,N,Y,37.395152,-122.105468,0
Past Sale,Single Family Residential,749 Santa Christina Ct,SUNNYVALE,CA,94085,998000,3,2,SUNNYVALE,1324,6250,1955,2,Garage,,Sold,,,,,998000,42320,930000,http://www.redfin.com/CA/Sunnyvale/749-Santa-Christina-Ct-94085/home/657008,MLSListings Inc. (MLSLI),ML81515802,Coldwell Banker,N,Y,37.395169,-122.022778,0
Past Sale,Single Family Residential,1249 Oak Creek Way,SUNNYVALE,CA,94089,780000,5,3,SUNNYVALE,1772,5555,1955,0,,,Sold,,,,,780000,42118,935000,http://www.redfin.com/CA/Sunnyvale/1249-Oak-Creek-Way-94089/home/1665695,MLSListings Inc. (MLSLI),ML81461109,Sereno Group,N,Y,37.395181,-121.988102,0
Past Sale,Single Family Residential,748 Borregas Ave,SUNNYVALE,CA,94085,920000,3,2,SUNNYVALE,1388,5700,1955,1,Garage,,Sold,,,,,920000,42369,930000,http://www.redfin.com/CA/Sunnyvale/748-Borregas-Ave-94085/home/1799142,MLSListings Inc. (MLSLI),ML81521127,Keller Williams Palo Alto,N,Y,37.395265,-122.023114,0
Past Sale,Single Family Residential,1081 Candlewood Ave,SUNNYVALE,CA,94089,828000,3,2,SUNNYVALE,1000,5600,1955,2,Garage,,Sold,,,,,828000,42133,830000,http://www.redfin.com/CA/Sunnyvale/1081-Candlewood-Ave-94089/home/1601409,MLSListings Inc. (MLSLI),ML81460661,RealtyWeb.com Inc,N,Y,37.395397,-121.993553,0
